question,actual_response,predicted_response,actual_answer,predicted_answer,is_correct
"The music festival of Bassompierre begins tonight with a concert by the string orchestra ""PIANISSIMO"". The ticket price for adults is $26; for children, the price is half. The show starts at 9 pm and goes very well. At about 11:00 pm, the concert organizer made his accounts. There were 183 adults and 28 children who attended the show. What was the total revenue of the concert?","The total revenue from the adults is 183 x $26 = $<<183*26=4758>>4758.
The ticket price for children is $26/2 = $<<26/2=13>>13.
The total revenue from the children is 28 x $13 = $<<28*13=364>>364.
The total revenue of the concert is $4758 + $364 = $<<4758+364=5122>>5122
#### 5122","Here's how to calculate the total revenue:

**1. Calculate the revenue from adult tickets:**

* Adults' tickets cost $26 each.
* Number of adult tickets sold: 183
* Total revenue from adult tickets: 183 * $26 = $4758

**2. Calculate the revenue from children's tickets:**

* Children's tickets cost half the price of adult tickets, which is $26 / 2 = $13
* Number of children's tickets sold: 28
* Total revenue from children's tickets: 28 * $13 = $364

**3. Calculate the total revenue:**

* Total revenue: $4758 + $364 = $5122


**Therefore, the total revenue of the concert was $5122.** 
",5122,5122.0,True
"The gauge on a water tank shows that the tank is 1/3 full of water. To fill the tank, 16 gallons of water are added. How many gallons of water does the tank hold when full?","Given that the tank is 1/3 full of water, and that it requires 16 gallons to fill. 1 full tank -1/3 tank = 2/3 of the tank is empty, which is equal to 16 gallons.
If 2/3 of the tank equals 16 gallons, this means 1/3 of the tank is equal to 16 / 2 gallons = 8 gallons
The total capacity of the tank or how much the tanks holds = 16 + 8 = <<16+8=24>>24 gallons
#### 24","Here's how to solve the problem:

* **Find the total water added:** The tank was 1/3 full, and 16 gallons were added, so the total water added is 16 gallons.
* **Calculate the total water capacity:**  Since 16 gallons were added to fill the tank, the tank holds 16 gallons * 3 = 48 gallons when full.

**Answer:** The tank holds 48 gallons when full. 
",24,48.0,False
"A child is making a 5-level pyramid by stacking some blocks. In the first row, he has 9 blocks. For the next rows, he has 2 less than the blocks he has from its bottom row. How many blocks did he use in all?","On the second row, he used 9 - 2 = <<9-2=7>>7 blocks.
On the third row, he used 7 - 2 = <<7-2=5>>5 blocks.
On the fourth row, he used 5 - 2 = <<5-2=3>>3 blocks.
On the fifth row, he used 3 - 2 = <<3-2=1>>1 block.
Therefore, he used a total of 9 + 7 + 5 + 3 + 1 = <<9+7+5+3+1=25>>25 blocks.
#### 25","Here's how to solve the problem:

* **Row 2:** He has 9 - 2 = 7 blocks.
* **Row 3:** He has 7 - 2 = 5 blocks.
* **Row 4:** He has 5 - 2 = 3 blocks.
* **Row 5:** He has 3 - 2 = 1 block.

**Total blocks:** 9 + 7 + 5 + 3 + 1 = **25 blocks** 
",25,25.0,True
"Remy sold 55 bottles of soda in the morning. Nick sold six fewer bottles of soda than Remy. The price per bottle is $.50. If their total evening sales are $55, how much more did they earn in the evening than in the morning?","Nick sold 55 - 6 = <<55-6=49>>49 bottles of soda in the morning.
They sold 55 + 49 = <<55+49=104>>104 bottles of soda altogether.
They earned a total of 104 x $.50 = $<<104*.50=52>>52 in the morning.
So, they earned $55 - $52 = $<<55-52=3>>3 more in the evening than in the morning.
#### 3","Here's how to solve the problem step-by-step:

**1. Calculate Nick's morning sales:**

* Nick sold 6 fewer bottles than Remy, so he sold 55 - 6 = 49 bottles.

**2. Calculate their total morning sales:**

* Remy's morning sales: 55 bottles
* Nick's morning sales: 49 bottles
* Total morning sales: 55 + 49 = 104 bottles

**3. Calculate their total evening sales:**

* Total evening sales: $55

**4. Calculate their total morning earnings:**

* Total morning earnings: 104 bottles * $0.50/bottle = $52

**5. Calculate their total evening earnings:**

* Total evening earnings: $55

**6. Calculate the difference in earnings:**

* Difference: $55 - $52 = $3

**Answer:** They earned $3 more in the evening than in the morning. 
",3,3.0,True
"Carter usually bakes 6 cheesecakes, 5 muffins, and 8 red velvet cakes regularly for a week. For this week he was able to bake triple the number of cheesecakes, muffins, chocolate moist cakes, and red velvet cakes. How much more cakes was Carter able to bake for this week?","Carter can make 6 + 5 + 8 = <<6+5+8=19>>19 cakes regularly for a week.
For this week, he made 6 x 3 = <<6*3=18>>18 cheesecakes.
He made 5 x 3 = <<5*3=15>>15 muffins.
And also made 8 x 3 = <<8*3=24>>24 red velvet cakes.
Carter was able to make 18 + 15 + 24 = <<18+15+24=57>>57 cakes for this week.
Therefore, Carter was able to make 57 - 19 = <<57-19=38>>38 more cakes for this week.
#### 38","Here's how to solve the problem:

**1. Calculate Carter's regular baked goods:**

* Cheesecakes: 6
* Muffins: 5
* Red Velvet Cakes: 8

**2. Calculate the triple amount for each type of cake:**

* Cheesecakes: 6 * 3 = 18
* Muffins: 5 * 3 = 15
* Chocolate Moist Cakes:  (We need this information to calculate the number of cakes he baked)
* Red Velvet Cakes: 8 * 3 = 24

**3. Calculate the total number of cakes baked this week:**

*  We need the number of chocolate moist cakes to complete this calculation. 

**4. Calculate the difference between the total cakes baked this week and his regular amount:**

*  We need the number of chocolate moist cakes to complete this calculation. 


Let me know if you have the number of chocolate moist cakes, and I can help you calculate the final answer! 
",38,4.0,False
Tom weighs 150 kg.  He manages to hold 1.5 times his weight in each hand while wearing a weight vest weighing half his weight.  How much total weight was he moving with?,"He was carrying 150*1.5=<<150*1.5=225>>225 kg in each hand
So he had 225*2=<<225*2=450>>450 kg in his hands
The weight vest weighed 150*.5=<<150*.5=75>>75 kg
So he had a total of 450+75=<<450+75=525>>525 kg he was moving
#### 525","Here's how to solve the problem step-by-step:

**1. Calculate the weight in each hand:**

* Tom holds 1.5 * 150 kg = 225 kg in each hand.

**2. Calculate the weight of the weight vest:**

* The weight vest weighs half Tom's weight, so it weighs 150 kg / 2 = 75 kg.

**3. Calculate the total weight Tom is moving:**

* Total weight = weight in each hand * 2 + weight of the vest
* Total weight = 225 kg * 2 + 75 kg = 450 kg + 75 kg = 525 kg

**Answer:** Tom was moving a total of 525 kg. 
",525,525.0,True
"Farmer Randy has 1700 acres of cotton he needs to have planted in 5 days.  With a crew of 2 tractors working for 2 days and then a crew of 7 tractors working for another 3 days, how many acres of cotton per day does each tractor need to plant to meet their planting deadline?","With 2 tractor teams working for 2 days, this is like 2*2=<<2*2=4>>4 days worth of work by a single tractor, which they call tractor days.
With 5 tractor teams working for 4 days, this is 7*3=21 tractor days.
In total, the effort of all the tractor teams is 4+21=<<4+21=25>>25 tractor days.
If they need to plant 1700 acres with their 25 tractor days, then each tractor team needs to plant 1700/25 = <<1700/25=68>>68 acres of cotton per day.
#### 68","Here's how to solve this problem:

**1. Calculate acres planted by the first crew:**

* The first crew works for 2 days, and they plant 1700 acres / 5 days = 340 acres per day.

**2. Calculate acres planted by the second crew:**

* The second crew works for 3 days, and they plant 1700 acres / 5 days = 340 acres per day.

**3. Calculate total acres planted:**

* The first crew plants 340 acres/day * 2 days = 680 acres.
* The second crew plants 340 acres/day * 3 days = 1020 acres.
* The total acres planted is 680 acres + 1020 acres = 1700 acres.

**4. Calculate acres planted per tractor:**

* The total acres planted is 1700 acres, and there are 17 tractors.
* Each tractor needs to plant 1700 acres / 17 tractors = 100 acres per day.



**Answer:** Each tractor needs to plant 100 acres per day. 
",68,100.0,False
"James writes a comic every other day for 4 years. If there was no leap year, how many comics has he written?","There have been 365 days in a year * 4 years=<<365*4=1460>>1460 days.
So he wrote 1460/2=<<1460/2=730>>730 comics.
#### 730","Here's how to solve this:

* **Days in 4 years:**  There are 365 days in a normal year, so 4 years is 4 * 365 = 1460 days.
* **Comics per year:** James writes a comic every other day, so he writes 365 / 2 = 182.5 comics.
* **Total comics:** Since he can't write half a comic, he's written 182 comics over 4 years.


**Answer:** James has written 182 comics. 
",730,182.0,False
Nancy earns $28 for working 4 hours. How many hours does she have to work to earn $70?,"Nancy earns $28/4 = $<<28/4=7>>7 per hour.
Therefore, she has to work $70/$7 = <<70/7=10>>10 hours to earn $70.
#### 10","Here's how to solve this:

* **Find Nancy's hourly rate:**  $28 / 4 hours = $7 per hour
* **Calculate hours needed:** $70 / $7 per hour = 10 hours

**Answer:** Nancy needs to work 10 hours to earn $70. 
",10,70.0,False
There are 60 pieces of chips in Lara's bag. One-sixth of the chips are blue. There are 34 red chips and the rest are green. How many green chips are in Lara's bag?,"There are 60 x 1/6 = <<60*1/6=10>>10 blue chips.
There are 10 + 34 = <<10+34=44>>44 chips that are not green.
Thus, 60 - 44 = <<60-44=16>>16 chips are green.
#### 16","Here's how to solve the problem:

**1. Find the number of blue chips:**

* One-sixth of the chips are blue, so there are 60 / 6 = 10 blue chips.

**2. Find the total number of blue and red chips:**

* There are 10 blue chips + 34 red chips = 44 chips.

**3. Find the number of green chips:**

* There are 60 total chips - 44 blue and red chips = 16 green chips.

**Answer:** There are 16 green chips in Lara's bag. 
",16,16.0,True
Mara has 40 crayons and 10 percent of her crayons are pink. Luna has 50 crayons and 20 percent of them are pink. In total how many pink crayons do Mara and Luna have?,"Mara has 40 x (10 / 100) = <<40*(10/100)=4>>4 pink crayons.
Luna has 50 x (20 / 100) = <<50*(20/100)=10>>10 pink crayons.
Together they have 4 + 10 = <<4+10=14>>14 pink crayons
#### 14","Here's how to solve the problem:

**Mara's Pink Crayons:**

* 10% of 40 crayons = (10/100) * 40 = 4 pink crayons

**Luna's Pink Crayons:**

* 20% of 50 crayons = (20/100) * 50 = 10 pink crayons

**Total Pink Crayons:**

* Mara's pink crayons + Luna's pink crayons = 4 + 10 = 14 pink crayons

**Answer:** Mara and Luna have a total of 14 pink crayons. 
",14,14.0,True
Bob and Jim decide to skip rocks.  Bob can skip a rock 12 times.  Jim can skip a rock 15 times.  If they each skipped 10 rocks how many total skips did they get?,"Bob got 12*10=<<12*10=120>>120 skips
Jim got 15*10=<<15*10=150>>150 skips
So in total they got 120+150=<<120+150=270>>270 skips
#### 270","Here's how to solve the problem:

* **Bob's skips:** 10 rocks * 12 skips/rock = 120 skips
* **Jim's skips:** 10 rocks * 15 skips/rock = 150 skips
* **Total skips:** 120 skips + 150 skips = 270 skips

**Answer:** Bob and Jim got a total of 270 skips. 
",270,270.0,True
John commissions an artist to make him a 9 by 13 drawing.  A black and white drawing that size would cost $160.  He wants a color drawing so that is 50% more expensive.  How much did he pay?,"The extra cost for coloring is 160*.5=$<<160*.5=80>>80
So the total cost was 160+80=$<<160+80=240>>240
#### 240","Here's how to solve the problem:

**1. Calculate the price increase:**

* 50% of $160 is (50/100) * $160 = $80

**2. Calculate the total price:**

* The color drawing costs $160 + $80 = $240

**Answer:** John paid $240 for the color drawing. 
",240,240.0,True
Mr. Johnson is organizing the school Christmas play and needs 50 volunteers to help with decorating the auditorium. 5 students from each of the school’s 6 math classes have volunteered to help. 13 teachers have also volunteered to help. How many more volunteers will Mr. Johnson need?,"Since 5 students from each of the 6 math classes have volunteered, there are 5*6= <<5*6=30>>30 total student volunteers.
In addition to the 30 student volunteers, 13 teachers have also volunteered so there are 30+13= <<30+13=43>>43 total volunteers.
Mr. Johnson needs 50 volunteers and currently has 43 volunteers, so he needs 50-43= <<50-43=7>>7 more volunteers.
#### 7","Here's how to solve the problem:

* **Students volunteering:** 5 students/class * 6 classes = 30 students
* **Total volunteers:** 30 students + 13 teachers = 43 volunteers
* **Volunteers needed:** 50 volunteers - 43 volunteers = 7 volunteers

Mr. Johnson needs **7** more volunteers. 
",7,7.0,True
David and Brenda are playing Scrabble. Brenda is ahead by 22 points when she makes a 15-point play. David responds with a 32-point play. By how many points is Brenda now ahead?,"Brenda is 22+15=<<22+15=37>>37 points ahead after her play.
Then she is 37-32=<<37-32=5>>5 points ahead.
#### 5","Here's how to solve the problem:

* **Brenda's points:** Brenda starts with a 22-point lead. Her 15-point play adds 15 points, bringing her total to 22 + 15 = 37 points.
* **David's points:** David's 32-point play adds 32 points to his total.
* **Brenda's new lead:** Brenda's total is now 37 points, and David's total is 32 points.  Brenda's lead is 37 - 32 = 5 points.

**Answer:** Brenda is now ahead by 5 points. 
",5,5.0,True
"Sheila, Purity, and Rose want to rent a house. Sheila has offered to pay five times Purity’s share of the rent. Rose can only afford thrice what Purity pays. If Rose’s share is $1,800, what is the total house rent?","Purity will pay a third of Rose's share, which translates to 1800/3 = <<1800/3=600>>600 dollars.
Sheila has offered to pay 5 * 600 = <<5*600=3000>>3000 dollars
Combining everyone’s share of the rent will give a total of 600 + 3000 + 1800 = <<600+3000+1800=5400>>5400 dollars
#### 5400","Here's how to solve the problem step-by-step:

**1. Find Purity's share:**

* Rose pays thrice Purity's share, and Rose's share is $1,800.
* Purity's share is $1,800 / 3 = $600.

**2. Find Sheila's share:**

* Sheila pays five times Purity's share, so she pays $600 * 5 = $3,000.

**3. Find the total rent:**

* The total rent is the sum of Sheila's share, Purity's share, and Rose's share.
* Total rent = $3,000 + $600 + $1,800 = $5,400.


**Therefore, the total house rent is $5,400.** 
",5400,5400.0,True
